hcp_id,Samples,Predicted_Demand,Sample_Investment,Expected_Incremental_Rx,Expected_Incremental_Units,Expected_Revenue,Expected_Variable_Cost,Expected_Incremental_Profit,Projected_ROI_Pct
NPIIN0000003259,257,2.1271274449905153,1285.0,0.23398401894895668,0.46796803789791336,93.59360757958267,93.59360757958267,0.0,-100.0
NPIIN0000005407,256,2.201841807838279,1280.0,0.24220259886221068,0.48440519772442137,96.88103954488427,96.88103954488427,0.0,-100.0
NPIIN0000006948,251,2.103207261595205,1255.0,0.23135279877547255,0.4627055975509451,92.54111951018902,92.54111951018902,0.0,-100.0
NPIIN0000005138,243,2.0357751213897957,1215.0,0.22393526335287753,0.44787052670575506,89.57410534115101,89.57410534115101,0.0,-100.0
NPIIN0000001074,243,2.0099183786710864,1215.0,0.2210910216538195,0.442182043307639,88.43640866152779,88.43640866152779,0.0,-100.0
NPIIN0000006156,241,2.047438117575415,1205.0,0.22521819293329562,0.45043638586659124,90.08727717331824,90.08727717331824,0.0,-100.0
NPIIN0000000530,240,2.018872501088503,1200.0,0.22207597511973534,0.4441519502394707,88.83039004789414,88.83039004789414,0.0,-100.0
NPIIN0000000163,239,1.9979191729674375,1195.0,0.21977110902641814,0.4395422180528363,87.90844361056726,87.90844361056726,0.0,-100.0
NPIIN0000011098,238,2.060239577581198,1190.0,0.2266263535339318,0.4532527070678636,90.65054141357271,90.65054141357271,0.0,-100.0
NPIIN0000001357,237,1.9539893592879765,1185.0,0.21493882952167742,0.42987765904335484,85.97553180867097,85.97553180867097,0.0,-100.0
NPIIN0000008759,237,1.9295648935028265,1185.0,0.21225213828531092,0.42450427657062184,84.90085531412437,84.90085531412437,0.0,-100.0
NPIIN0000010516,237,1.9430636419147265,1185.0,0.21373700061061993,0.42747400122123985,85.49480024424797,85.49480024424797,0.0,-100.0
NPIIN0000000512,235,1.9182764689998792,1175.0,0.2110104115899867,0.4220208231799734,84.40416463599469,84.40416463599469,0.0,-100.0
NPIIN0000009496,234,1.9038692140780034,1170.0,0.20942561354858036,0.4188512270971607,83.77024541943214,83.77024541943214,0.0,-100.0
NPIIN0000006773,232,1.9611302339607826,1160.0,0.2157243257356861,0.4314486514713722,86.28973029427443,86.28973029427443,0.0,-100.0
NPIIN0000011017,231,2.235143922255582,1155.0,0.24586583144811403,0.49173166289622805,98.34633257924561,98.34633257924561,0.0,-100.0
NPIIN0000010708,230,1.860459003099065,1150.0,0.20465049034089716,0.4093009806817943,81.86019613635887,81.86019613635887,0.0,-100.0
NPIIN0000010447,229,1.972641212652949,1145.0,0.2169905333918244,0.4339810667836488,86.79621335672975,86.79621335672975,0.0,-100.0
NPIIN0000000768,229,1.872704543230775,1145.0,0.20599749975538525,0.4119949995107705,82.3989999021541,82.3989999021541,0.0,-100.0
NPIIN0000004104,228,1.9815863878335809,1140.0,0.2179745026616939,0.4359490053233878,87.18980106467757,87.18980106467757,0.0,-100.0
NPIIN0000000838,228,1.8819658485925714,1140.0,0.20701624334518287,0.41403248669036574,82.80649733807314,82.80649733807314,0.0,-100.0
NPIIN0000005703,227,1.8624961552621078,1135.0,0.20487457707883186,0.4097491541576637,81.94983083153275,81.94983083153275,0.0,-100.0
NPIIN0000010703,227,1.9114838521575002,1135.0,0.210263223737325,0.42052644747465,84.10528949493,84.10528949493,0.0,-100.0
NPIIN0000011874,221,1.8906278930586171,1105.0,0.2079690682364479,0.4159381364728958,83.18762729457916,83.18762729457916,0.0,-100.0
NPIIN0000002469,221,1.8203962095886073,1105.0,0.2002435830547468,0.4004871661094936,80.09743322189871,80.09743322189871,0.0,-100.0
NPIIN0000004149,221,1.8823461810661246,1105.0,0.2070580799172737,0.4141161598345474,82.82323196690949,82.82323196690949,0.0,-100.0
NPIIN0000011704,218,2.1176852304800695,1090.0,0.23294537535280765,0.4658907507056153,93.17815014112306,93.17815014112306,0.0,-100.0
NPIIN0000008159,218,2.1185375614153337,1090.0,0.23303913175568672,0.46607826351137344,93.21565270227468,93.21565270227468,0.0,-100.0
NPIIN0000011678,217,1.768120953752751,1085.0,0.1944933049128026,0.3889866098256052,77.79732196512103,77.79732196512103,0.0,-100.0
NPIIN0000010374,216,1.7387578551902194,1080.0,0.19126336407092415,0.3825267281418483,76.50534562836965,76.50534562836965,0.0,-100.0
NPIIN0000009656,216,1.7382395281232226,1080.0,0.1912063480935545,0.382412696187109,76.4825392374218,76.4825392374218,0.0,-100.0
NPIIN0000008084,213,1.7656002242128988,1065.0,0.19421602466341886,0.3884320493268377,77.68640986536755,77.68640986536755,0.0,-100.0
NPIIN0000001764,212,1.6800701323319218,1060.0,0.1848077145565114,0.3696154291130228,73.92308582260456,73.92308582260456,0.0,-100.0
NPIIN0000006335,208,1.6576946843847937,1040.0,0.1823464152823273,0.3646928305646546,72.93856611293093,72.93856611293093,0.0,-100.0
NPIIN0000001722,207,1.7004024698864253,1035.0,0.18704427168750679,0.37408854337501357,74.81770867500272,74.81770867500272,0.0,-100.0
NPIIN0000000031,207,1.6658361006087425,1035.0,0.1832419710669617,0.3664839421339234,73.29678842678467,73.29678842678467,0.0,-100.0
NPIIN0000000649,206,1.6268115287080092,1030.0,0.178949268157881,0.357898536315762,71.5797072631524,71.5797072631524,0.0,-100.0
NPIIN0000007975,205,1.6592973028210256,1025.0,0.1825227033103128,0.3650454066206256,73.00908132412512,73.00908132412512,0.0,-100.0
NPIIN0000007589,203,1.6669691613403381,1015.0,0.18336660774743718,0.36673321549487436,73.34664309897488,73.34664309897488,0.0,-100.0
NPIIN0000000951,203,1.964839839219409,1015.0,0.216132382314135,0.43226476462827,86.452952925654,86.452952925654,0.0,-100.0
NPIIN0000011637,202,1.6379404130847623,1010.0,0.18017344543932387,0.36034689087864774,72.06937817572955,72.06937817572955,0.0,-100.0
NPIIN0000000238,202,1.758049568338993,1010.0,0.19338545251728922,0.38677090503457845,77.3541810069157,77.3541810069157,0.0,-100.0
NPIIN0000009980,202,1.6135060747893297,1010.0,0.17748566822682627,0.35497133645365253,70.9942672907305,70.9942672907305,0.0,-100.0
NPIIN0000001296,201,1.6025514968607535,1005.0,0.1762806646546829,0.3525613293093658,70.51226586187316,70.51226586187316,0.0,-100.0
NPIIN0000001469,197,1.6492684582931136,985.0,0.1814195304122425,0.362839060824485,72.567812164897,72.567812164897,0.0,-100.0
NPIIN0000002660,196,1.6449700534505862,980.0,0.1809467058795645,0.361893411759129,72.3786823518258,72.3786823518258,0.0,-100.0
NPIIN0000011679,196,1.5489405318268232,980.0,0.17038345850095055,0.3407669170019011,68.15338340038022,68.15338340038022,0.0,-100.0
NPIIN0000002803,195,1.7020375658430984,975.0,0.18722413224274082,0.37444826448548163,74.88965289709633,74.88965289709633,0.0,-100.0
NPIIN0000000173,195,1.5159866796948098,975.0,0.16675853476642907,0.33351706953285815,66.70341390657163,66.70341390657163,0.0,-100.0
NPIIN0000008587,194,1.5339774206297108,970.0,0.1687375162692682,0.3374750325385364,67.49500650770727,67.49500650770727,0.0,-100.0
NPIIN0000008455,194,1.6507741629441908,970.0,0.18158515792386098,0.36317031584772197,72.63406316954439,72.63406316954439,0.0,-100.0
NPIIN0000008263,193,1.5898192775369548,965.0,0.17488012052906504,0.3497602410581301,69.95204821162602,69.95204821162602,0.0,-100.0
NPIIN0000002278,193,1.6854259661428526,965.0,0.18539685627571378,0.37079371255142757,74.15874251028552,74.15874251028552,0.0,-100.0
NPIIN0000003160,192,1.8667166621099687,960.0,0.20533883283209656,0.4106776656641931,82.13553313283862,82.13553313283862,0.0,-100.0
NPIIN0000008798,192,1.6532148783798908,960.0,0.181853636621788,0.363707273243576,72.7414546487152,72.7414546487152,0.0,-100.0
NPIIN0000002865,192,1.5166761850614066,960.0,0.1668343803567547,0.3336687607135094,66.73375214270189,66.73375214270189,0.0,-100.0
NPIIN0000006461,192,1.8577354114046538,960.0,0.20435089525451192,0.40870179050902383,81.74035810180477,81.74035810180477,0.0,-100.0
NPIIN0000006372,190,1.6860044505204195,950.0,0.18546048955724614,0.3709209791144923,74.18419582289846,74.18419582289846,0.0,-100.0
NPIIN0000000792,190,1.581789019790452,950.0,0.17399679217694972,0.34799358435389943,69.59871687077988,69.59871687077988,0.0,-100.0
NPIIN0000005349,189,1.583906823937139,945.0,0.1742297506330853,0.3484595012661706,69.69190025323412,69.69190025323412,0.0,-100.0
NPIIN0000005766,189,1.4655516730202756,945.0,0.16121068403223032,0.32242136806446065,64.48427361289212,64.48427361289212,0.0,-100.0
NPIIN0000001702,189,1.5052054743758254,945.0,0.1655726021813408,0.3311452043626816,66.22904087253632,66.22904087253632,0.0,-100.0
NPIIN0000000091,189,1.7716291471892094,945.0,0.19487920619081303,0.38975841238162606,77.95168247632522,77.95168247632522,0.0,-100.0
NPIIN0000007051,188,1.4846453591952176,940.0,0.16331098951147394,0.3266219790229479,65.32439580458957,65.32439580458957,0.0,-100.0
NPIIN0000001938,187,1.4966627242221089,935.0,0.16463289966443198,0.32926579932886396,65.8531598657728,65.8531598657728,0.0,-100.0
NPIIN0000010733,187,1.5304574888351927,935.0,0.1683503237718712,0.3367006475437424,67.34012950874848,67.34012950874848,0.0,-100.0
NPIIN0000005853,187,1.5618931831842149,935.0,0.17180825015026363,0.34361650030052726,68.72330006010546,68.72330006010546,0.0,-100.0
NPIIN0000002033,186,1.5148524969420254,930.0,0.1666337746636228,0.3332675493272456,66.65350986544912,66.65350986544912,0.0,-100.0
NPIIN0000006087,185,1.5431315837848578,925.0,0.16974447421633437,0.33948894843266875,67.89778968653376,67.89778968653376,0.0,-100.0
NPIIN0000005435,185,1.4534620128089948,925.0,0.15988082140898943,0.31976164281797886,63.95232856359577,63.95232856359577,0.0,-100.0
NPIIN0000004763,185,1.4317034476887804,925.0,0.15748737924576586,0.3149747584915317,62.994951698306345,62.994951698306345,0.0,-100.0
NPIIN0000005038,185,1.4294052874762715,925.0,0.15723458162238987,0.31446916324477975,62.89383264895595,62.89383264895595,0.0,-100.0
NPIIN0000006926,185,1.483759767592012,925.0,0.16321357443512133,0.32642714887024266,65.28542977404854,65.28542977404854,0.0,-100.0
NPIIN0000006778,184,1.5298233487253707,920.0,0.16828056835979077,0.33656113671958154,67.3122273439163,67.3122273439163,0.0,-100.0
NPIIN0000003416,184,1.441250292078905,920.0,0.15853753212867955,0.3170750642573591,63.41501285147182,63.41501285147182,0.0,-100.0
NPIIN0000004435,184,1.405551599814888,920.0,0.15461067597963768,0.30922135195927536,61.84427039185507,61.84427039185507,0.0,-100.0
NPIIN0000000772,183,1.5376420028654765,915.0,0.1691406203152024,0.3382812406304048,67.65624812608097,67.65624812608097,0.0,-100.0
NPIIN0000003986,183,1.4711824776975766,915.0,0.16183007254673343,0.32366014509346686,64.73202901869337,64.73202901869337,0.0,-100.0
NPIIN0000010514,183,1.4692858347897972,915.0,0.1616214418268777,0.3232428836537554,64.64857673075109,64.64857673075109,0.0,-100.0
NPIIN0000005727,183,1.4378775699865078,915.0,0.15816653269851585,0.3163330653970317,63.26661307940634,63.26661307940634,0.0,-100.0
NPIIN0000002077,182,1.393729579207835,910.0,0.15331025371286186,0.3066205074257237,61.324101485144745,61.324101485144745,0.0,-100.0
