hcp_id,Samples,Predicted_Demand,Sample_Investment,Expected_Incremental_Rx,Expected_Incremental_Units,Expected_Revenue,Expected_Variable_Cost,Expected_Incremental_Profit,Projected_ROI_Pct
NPIIN0000000272,230,1.632243518028318,13.501000000000001,0.1632243518028318,0.3264487036056636,65.28974072113272,14.690191662254861,50.599549058877855,274.783712753706
NPIIN0000009921,230,1.5814980656774693,13.501000000000001,0.15814980656774694,0.3162996131354939,63.259922627098774,14.233482591097225,49.026440036001546,263.13191642101725
NPIIN0000000189,229,1.7215374946110202,13.442300000000001,0.17215374946110204,0.3443074989222041,68.86149978444081,15.493837451499184,53.36766233294163,297.0128797374082
NPIIN0000010887,228,1.5753003942258597,13.383600000000001,0.15753003942258598,0.31506007884517195,63.01201576903439,14.177703548032738,48.83431222100165,264.88173750711053
NPIIN0000004602,228,1.656106099729803,13.383600000000001,0.1656106099729803,0.3312212199459606,66.24424398919211,14.904954897568228,51.33928909162388,283.59850183526015
NPIIN0000001317,228,1.614277630272047,13.383600000000001,0.1614277630272047,0.3228555260544094,64.57110521088188,14.528498672448425,50.04260653843346,273.9099086825178
NPIIN0000002361,228,1.632463719192085,13.383600000000001,0.16324637191920852,0.32649274383841703,65.2985487676834,14.692173472728767,50.60637529495463,278.1222936650425
NPIIN0000005447,226,1.935712899363449,13.266200000000001,0.1935712899363449,0.3871425798726898,77.42851597453796,17.42141609427104,60.00709988026692,352.33073434945135
NPIIN0000006335,225,1.7862096863263048,13.207500000000001,0.1786209686326305,0.357241937265261,71.44838745305219,16.075887176936746,55.372500276115446,319.250427984974
NPIIN0000006251,224,1.5706341260432783,13.148800000000001,0.15706341260432785,0.3141268252086557,62.82536504173114,14.135707134389506,48.68965790734163,270.29734962385635
NPIIN0000009310,224,1.5200868657921998,13.148800000000001,0.15200868657921998,0.30401737315843996,60.80347463168799,13.680781792129798,47.12269283955819,258.38017795964794
NPIIN0000008253,224,1.582530087356658,13.148800000000001,0.1582530087356658,0.3165060174713316,63.301203494266325,14.242770786209922,49.0584327080564,273.10197666750116
NPIIN0000007970,223,1.5535392201748448,13.0901,0.1553539220174845,0.310707844034969,62.141568806993796,13.981852981573605,48.15971582542019,267.9094569592302
NPIIN0000010179,223,1.942583084652952,13.0901,0.1942583084652952,0.3885166169305904,77.70332338611809,17.48324776187657,60.22007562424152,360.0428997810675
NPIIN0000004343,222,1.5955513540963921,13.0314,0.15955513540963923,0.31911027081927845,63.82205416385569,14.35996218686753,49.46209197698816,279.56084516619984
NPIIN0000007295,221,1.531623787897779,12.9727,0.1531623787897779,0.3063247575795558,61.26495151591116,13.78461409108001,47.48033742483115,266.0019689411699
NPIIN0000004233,221,1.6811694278388407,12.9727,0.1681169427838841,0.3362338855677682,67.24677711355363,15.130524850549568,52.116252263004064,301.7378977622551
NPIIN0000011497,220,1.5368911214383543,12.914,0.15368911214383543,0.30737822428767086,61.47564485753417,13.83202009294519,47.64362476458898,268.9300353460506
NPIIN0000004557,220,1.6737238430775772,12.914,0.16737238430775772,0.33474476861551544,66.94895372310309,15.063514587698196,51.885439135404894,301.77666978012155
NPIIN0000005994,219,1.916360457116504,12.8553,0.1916360457116504,0.3832720914233008,76.65441828466017,17.247244114048538,59.407174170611626,362.1220365966693
NPIIN0000011200,219,1.487044740403855,12.8553,0.1487044740403855,0.297408948080771,59.4817896161542,13.383402663634696,46.098386952519505,258.5944081625439
NPIIN0000007221,219,1.5584405048824244,12.8553,0.15584405048824246,0.3116881009764849,62.337620195296985,14.025964543941821,48.31165565135517,275.81118800304284
NPIIN0000011752,219,1.5154261650365703,12.8553,0.15154261650365705,0.3030852330073141,60.61704660146282,13.638835485329135,46.97821111613368,265.43846597227355
NPIIN0000004502,218,1.901278984630723,12.7966,0.19012789846307232,0.38025579692614464,76.05115938522893,17.111510861676507,58.93964852355242,360.5883478701563
NPIIN0000009532,218,1.4846827100915094,12.7966,0.14846827100915094,0.2969365420183019,59.38730840366038,13.362144390823584,46.0251640128368,259.6671304318084
NPIIN0000008201,218,1.483791428979495,12.7966,0.14837914289794948,0.29675828579589897,59.351657159179794,13.354122860815453,45.99753429836434,259.45121593520423
NPIIN0000007212,216,1.4695525509202203,12.6792,0.14695525509202204,0.29391051018404407,58.782102036808816,13.225972958281984,45.55612907852683,259.2981345710047
NPIIN0000003408,216,1.5658877922272814,12.6792,0.15658877922272815,0.3131775584454563,62.63551168909126,14.092990130045534,48.542521559045724,282.85161176608716
NPIIN0000004245,215,1.539421165871552,12.6205,0.1539421165871552,0.3078842331743104,61.57684663486208,13.854790492843968,47.72205614201811,278.1312637535606
NPIIN0000005759,215,1.5500271388311933,12.6205,0.15500271388311934,0.3100054277662387,62.001085553247734,13.950244249480741,48.050841303766994,280.73643123304936
NPIIN0000008962,212,1.5676520954094606,12.4444,0.15676520954094608,0.31353041908189216,62.70608381637843,14.108868858685147,48.59721495769328,290.51472917692524
NPIIN0000006146,212,1.5724487620095595,12.4444,0.15724487620095595,0.3144897524019119,62.89795048038238,14.152038858086035,48.74591162229634,291.70961735637184
NPIIN0000000905,210,1.4287209291741305,12.327,0.14287209291741307,0.28574418583482614,57.14883716696523,12.858488362567176,44.29034880439805,259.2954393153083
