hcp_id,Samples,Predicted_Demand,Sample_Investment,Expected_Incremental_Rx,Expected_Incremental_Units,Expected_Revenue,Expected_Variable_Cost,Expected_Incremental_Profit,Projected_ROI_Pct
NPIIN0000005407,296,2.201841807838279,2960.0,0.28623943501897625,0.5724788700379525,116.21321061770436,116.21321061770436,0.0,-100.0
NPIIN0000006948,290,2.103207261595205,2900.0,0.27341694400737665,0.5468338880147533,111.00727926699491,111.00727926699491,0.0,-100.0
NPIIN0000005138,281,2.0357751213897957,2810.0,0.2646507657806734,0.5293015315613468,107.4482109069534,107.4482109069534,0.0,-100.0
NPIIN0000001074,281,2.0099183786710864,2810.0,0.2612893892272412,0.5225787784544824,106.08349202625993,106.08349202625993,0.0,-100.0
NPIIN0000006156,278,2.047438117575415,2780.0,0.26616695528480394,0.5323339105696079,108.0637838456304,108.0637838456304,0.0,-100.0
NPIIN0000000530,277,2.018872501088503,2770.0,0.26245342514150544,0.5249068502830109,106.55609060745121,106.55609060745121,0.0,-100.0
NPIIN0000000163,277,1.9979191729674375,2770.0,0.2597294924857669,0.5194589849715338,105.45017394922135,105.45017394922135,0.0,-100.0
NPIIN0000011098,275,2.060239577581198,2750.0,0.2678311450855558,0.5356622901711116,108.73944490473565,108.73944490473565,0.0,-100.0
NPIIN0000001357,274,1.9539893592879765,2740.0,0.254018616707437,0.508037233414874,103.13155838321941,103.13155838321941,0.0,-100.0
NPIIN0000008759,274,1.9295648935028265,2740.0,0.25084343615536747,0.5016868723107349,101.8424350790792,101.8424350790792,0.0,-100.0
NPIIN0000010516,273,1.9430636419147265,2730.0,0.25259827344891445,0.5051965468978289,102.55489902025927,102.55489902025927,0.0,-100.0
NPIIN0000000512,271,1.9182764689998792,2710.0,0.2493759409699843,0.4987518819399686,101.24663203381363,101.24663203381363,0.0,-100.0
NPIIN0000009496,270,1.9038692140780034,2700.0,0.24750299783014046,0.4950059956602809,100.48621711903702,100.48621711903702,0.0,-100.0
NPIIN0000006773,269,1.9611302339607826,2690.0,0.25494693041490174,0.5098938608298035,103.50845374845011,103.50845374845011,0.0,-100.0
NPIIN0000011017,267,2.235143922255582,2670.0,0.2905687098932257,0.5811374197864514,117.97089621664963,117.97089621664963,0.0,-100.0
NPIIN0000010708,266,1.860459003099065,2660.0,0.24185967040287848,0.48371934080575696,98.19502618356866,98.19502618356866,0.0,-100.0
NPIIN0000010447,265,1.972641212652949,2650.0,0.25644335764488335,0.5128867152897667,104.11600320382264,104.11600320382264,0.0,-100.0
NPIIN0000000768,265,1.872704543230775,2650.0,0.24345159062000074,0.4869031812400015,98.8413457917203,98.8413457917203,0.0,-100.0
NPIIN0000004104,263,1.9815863878335809,2630.0,0.2576062304183655,0.515212460836731,104.58812954985639,104.58812954985639,0.0,-100.0
NPIIN0000000838,263,1.8819658485925714,2630.0,0.24465556031703428,0.48931112063406856,99.33015748871591,99.33015748871591,0.0,-100.0
NPIIN0000005703,263,1.8624961552621078,2630.0,0.24212450018407403,0.48424900036814805,98.30254707473405,98.30254707473405,0.0,-100.0
NPIIN0000010703,262,1.9114838521575002,2620.0,0.24849290078047503,0.49698580156095007,100.88811771687287,100.88811771687287,0.0,-100.0
NPIIN0000011874,255,1.8906278930586171,2550.0,0.24578162609762022,0.49156325219524044,99.7873401956338,99.7873401956338,0.0,-100.0
NPIIN0000002469,255,1.8203962095886073,2550.0,0.23665150724651896,0.4733030144930379,96.0805119420867,96.0805119420867,0.0,-100.0
NPIIN0000004149,255,1.8823461810661246,2550.0,0.2447050035385962,0.4894100070771924,99.35023143667006,99.35023143667006,0.0,-100.0
NPIIN0000011704,252,2.1176852304800695,2520.0,0.27529907996240904,0.5505981599248181,111.77142646473807,111.77142646473807,0.0,-100.0
NPIIN0000008159,252,2.1185375614153337,2520.0,0.2754098829839934,0.5508197659679868,111.81641249150131,111.81641249150131,0.0,-100.0
NPIIN0000011678,251,1.768120953752751,2510.0,0.2298557239878576,0.4597114479757152,93.32142393907019,93.32142393907019,0.0,-100.0
NPIIN0000010374,250,1.7387578551902194,2500.0,0.22603852117472853,0.45207704234945706,91.77163959693978,91.77163959693978,0.0,-100.0
NPIIN0000009656,249,1.7382395281232226,2490.0,0.22597113865601895,0.4519422773120379,91.74428229434369,91.74428229434369,0.0,-100.0
NPIIN0000008084,246,1.7656002242128988,2460.0,0.22952802914767684,0.4590560582953537,93.1883798339568,93.1883798339568,0.0,-100.0
NPIIN0000001764,245,1.6800701323319218,2450.0,0.21840911720314984,0.4368182344062997,88.67410158447883,88.67410158447883,0.0,-100.0
NPIIN0000006335,240,1.6576946843847937,2400.0,0.2155003089700232,0.4310006179400464,87.49312544182942,87.49312544182942,0.0,-100.0
NPIIN0000001722,240,1.7004024698864253,2400.0,0.2210523210852353,0.4421046421704706,89.74724236060553,89.74724236060553,0.0,-100.0
NPIIN0000000031,239,1.6658361006087425,2390.0,0.21655869307913653,0.43311738615827305,87.92282939012944,87.92282939012944,0.0,-100.0
NPIIN0000000649,238,1.6268115287080092,2380.0,0.2114854987320412,0.4229709974640824,85.86311248520873,85.86311248520873,0.0,-100.0
NPIIN0000007975,237,1.6592973028210256,2370.0,0.21570864936673334,0.4314172987334667,87.57771164289373,87.57771164289373,0.0,-100.0
NPIIN0000007589,235,1.6669691613403381,2350.0,0.21670599097424395,0.4334119819484879,87.98263233554304,87.98263233554304,0.0,-100.0
NPIIN0000000951,234,1.964839839219409,2340.0,0.2554291790985232,0.5108583581970464,103.70424671400042,103.70424671400042,0.0,-100.0
NPIIN0000011637,234,1.6379404130847623,2340.0,0.21293225370101912,0.42586450740203824,86.45049500261376,86.45049500261376,0.0,-100.0
NPIIN0000000238,233,1.758049568338993,2330.0,0.22854644388406908,0.45709288776813817,92.78985621693205,92.78985621693205,0.0,-100.0
NPIIN0000009980,233,1.6135060747893297,2330.0,0.20975578972261288,0.41951157944522577,85.16085062738082,85.16085062738082,0.0,-100.0
NPIIN0000001296,232,1.6025514968607535,2320.0,0.20833169459189796,0.4166633891837959,84.58266800431058,84.58266800431058,0.0,-100.0
NPIIN0000001469,227,1.6492684582931136,2270.0,0.21440489957810477,0.42880979915620954,87.04838922871053,87.04838922871053,0.0,-100.0
NPIIN0000002660,227,1.6449700534505862,2270.0,0.21384610694857623,0.42769221389715245,86.82151942112195,86.82151942112195,0.0,-100.0
NPIIN0000011679,226,1.5489405318268232,2260.0,0.20136226913748703,0.40272453827497406,81.75308126981973,81.75308126981973,0.0,-100.0
NPIIN0000002803,226,1.7020375658430984,2260.0,0.2212648835596028,0.4425297671192056,89.83354272519874,89.83354272519874,0.0,-100.0
NPIIN0000000173,225,1.5159866796948098,2250.0,0.19707826836032527,0.39415653672065054,80.01377695429206,80.01377695429206,0.0,-100.0
NPIIN0000008587,224,1.5339774206297108,2240.0,0.1994170646818624,0.3988341293637248,80.96332826083614,80.96332826083614,0.0,-100.0
NPIIN0000008455,224,1.6507741629441908,2240.0,0.2146006411827448,0.4292012823654896,87.12786032019439,87.12786032019439,0.0,-100.0
NPIIN0000008263,224,1.5898192775369548,2240.0,0.20667650607980415,0.4133530121596083,83.91066146840048,83.91066146840048,0.0,-100.0
NPIIN0000002278,223,1.6854259661428526,2230.0,0.21910537559857085,0.4382107511971417,88.95678249301976,88.95678249301976,0.0,-100.0
NPIIN0000003160,222,1.8667166621099687,2220.0,0.24267316607429593,0.48534633214859185,98.52530542616415,98.52530542616415,0.0,-100.0
NPIIN0000008798,222,1.6532148783798908,2220.0,0.21491793418938582,0.42983586837877164,87.25668128089065,87.25668128089065,0.0,-100.0
NPIIN0000002865,222,1.5166761850614066,2220.0,0.19716790405798285,0.3943358081159657,80.05016904754103,80.05016904754103,0.0,-100.0
NPIIN0000006461,222,1.8577354114046538,2220.0,0.241505603482605,0.48301120696521,98.05127501393763,98.05127501393763,0.0,-100.0
NPIIN0000006372,220,1.6860044505204195,2200.0,0.21918057856765455,0.4383611571353091,88.98731489846774,88.98731489846774,0.0,-100.0
NPIIN0000000792,219,1.581789019790452,2190.0,0.20563257257275877,0.41126514514551754,83.48682446454006,83.48682446454006,0.0,-100.0
NPIIN0000005349,218,1.583906823937139,2180.0,0.2059078871118281,0.4118157742236562,83.5986021674022,83.5986021674022,0.0,-100.0
NPIIN0000005766,218,1.4655516730202756,2180.0,0.19052171749263583,0.38104343498527166,77.35181730201015,77.35181730201015,0.0,-100.0
NPIIN0000001702,218,1.5052054743758254,2180.0,0.1956767116688573,0.3913534233377146,79.44474493755607,79.44474493755607,0.0,-100.0
NPIIN0000000091,218,1.7716291471892094,2180.0,0.23031178913459724,0.4606235782691945,93.50658638864648,93.50658638864648,0.0,-100.0
NPIIN0000007051,217,1.4846453591952176,2170.0,0.1930038966953783,0.3860077933907566,78.35958205832358,78.35958205832358,0.0,-100.0
NPIIN0000001938,216,1.4966627242221089,2160.0,0.19456615414887415,0.3891323082977483,78.9938585844429,78.9938585844429,0.0,-100.0
NPIIN0000010733,216,1.5304574888351927,2160.0,0.19895947354857507,0.39791894709715014,80.77754626072148,80.77754626072148,0.0,-100.0
NPIIN0000005853,216,1.5618931831842149,2160.0,0.20304611381394794,0.4060922276278959,82.43672220846287,82.43672220846287,0.0,-100.0
NPIIN0000002033,215,1.5148524969420254,2150.0,0.1969308246024633,0.3938616492049266,79.9539147886001,79.9539147886001,0.0,-100.0
NPIIN0000006087,214,1.5431315837848578,2140.0,0.2006071058920315,0.401214211784063,81.4464849921648,81.4464849921648,0.0,-100.0
NPIIN0000005435,214,1.4534620128089948,2140.0,0.18895006166516934,0.3779001233303387,76.71372503605875,76.71372503605875,0.0,-100.0
NPIIN0000004763,214,1.4317034476887804,2140.0,0.18612144819954146,0.3722428963990829,75.56530796901383,75.56530796901383,0.0,-100.0
NPIIN0000005038,213,1.4294052874762715,2130.0,0.1858226873719153,0.3716453747438306,75.44401107299761,75.44401107299761,0.0,-100.0
NPIIN0000006926,213,1.483759767592012,2130.0,0.19288876978696157,0.38577753957392313,78.3128405335064,78.3128405335064,0.0,-100.0
NPIIN0000006778,213,1.5298233487253707,2130.0,0.1988770353342982,0.3977540706685964,80.74407634572508,80.74407634572508,0.0,-100.0
NPIIN0000003416,213,1.441250292078905,2130.0,0.18736253797025765,0.3747250759405153,76.06919041592461,76.06919041592461,0.0,-100.0
NPIIN0000004435,212,1.405551599814888,2120.0,0.18272170797593545,0.3654434159518709,74.18501343822979,74.18501343822979,0.0,-100.0
NPIIN0000000772,212,1.5376420028654765,2120.0,0.19989346037251196,0.3997869207450239,81.15674491123985,81.15674491123985,0.0,-100.0
NPIIN0000003986,212,1.4711824776975766,2120.0,0.19125372210068498,0.38250744420136995,77.6490111728781,77.6490111728781,0.0,-100.0
NPIIN0000010514,212,1.4692858347897972,2120.0,0.19100715852267364,0.3820143170453473,77.54890636020549,77.54890636020549,0.0,-100.0
NPIIN0000005727,211,1.4378775699865078,2110.0,0.186924084098246,0.373848168196492,75.89117814388788,75.89117814388788,0.0,-100.0
NPIIN0000002077,210,1.393729579207835,2100.0,0.18118484529701856,0.3623696905940371,73.56104719058953,73.56104719058953,0.0,-100.0
